Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"АХ НАЗМУТДИНОВ","Особенности применения паттерна mvvm в клиентских приложениях с использованием платформы пользовательского интерфейса wpf",2019,"молодежь и системная модернизация страны","elibrary.ru","https://elibrary.ru/item.asp?id=38316340","https://scholar.google.com/scholar?cites=14760318707002504519&as_sdt=2005&sciodt=2007&hl=en",137,"2023-02-26 07:52:24","","","","",,,,,1,0.25,1,1,4,"… Разница между паттернами MVVM и MVC исходит из их названия: в MVVM отсутствует … В MVVM дело обстоит несколько иначе. В приложениях, реализующих MVVM, …","","https://scholar.google.com/scholar?q=related:R_VvFqkv18wJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"R Steyer","Webanwendungen erstellen mit Vue. js: MVVM-Muster für konventionelle und Single-Page-Webseiten",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=-NW5DwAAQBAJ&oi=fnd&pg=PR6&dq=mvvm&ots=RuRccZRyZF&sig=pUcNOdt0QsgWjcZbeuQVMLTqot8","https://scholar.google.com/scholar?cites=9592113497768907088&as_sdt=2005&sciodt=2007&hl=en",138,"2023-02-26 07:52:24","BOOK","","","",,,,,3,0.75,3,1,4,"Steigen Sie mit diesem Buch schnell und unkompliziert in Vue. js ein Dieses Buch bietet einen kompakten und praxisnahen Einstieg in das populäre Vue. js. Nutzen Sie auf Basis von …","","https://scholar.google.com/scholar?q=related:UNG-r2cIHoUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"JS Knockout","Helping you build dynamic JavaScript UIs with MVVM and ASP .NET (2011, Mar 23,).[Video/DVD] Las Vegas",,"Nevada: MIX11","","","https://scholar.google.com/scholar?cites=15320499558754531104&as_sdt=2005&sciodt=2007&hl=en",139,"2023-02-26 07:52:24","CITATION","","","",,,,,1,0.00,1,1,,"","","https://scholar.google.com/scholar?q=related:ILcXXS1ZndQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"S KHORSHIDNIA","MVVM (Model-View-ViewModel) Pattern For Windows Form Applications, using C#",,"Codeproject. com","","","https://scholar.google.com/scholar?cites=5170973737550859402&as_sdt=2005&sciodt=2007&hl=en",140,"2023-02-26 07:52:24","CITATION","","","",,,,,1,0.00,1,1,,"","","https://scholar.google.com/scholar?q=related:isyXoTf9wkcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"D KERR","Commands in MVVM",2012,"Code project [online]","","","https://scholar.google.com/scholar?cites=9321197007134622929&as_sdt=2005&sciodt=2007&hl=en",141,"2023-02-26 07:52:24","CITATION","","","",,,,,1,0.09,1,1,11,"","","https://scholar.google.com/scholar?q=related:0YSxy0qLW4EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"M Spindler","Razvoj namiznih aplikacij v WPF z arhitekturnim vzorcem MVVM in ogrodjem MEF",2011,"","core.ac.uk","https://core.ac.uk/download/pdf/67549907.pdf","https://scholar.google.com/scholar?cites=11606629277386048830&as_sdt=2005&sciodt=2007&hl=en",142,"2023-02-26 07:52:24","PDF","","","",,,,,2,0.17,2,1,12,"… Razvoj namiznih aplikacij v WPF z arhitekturnim vzorcem MVVM in ogrodjem MEF … Razvoj namiznih aplikacij v WPF z arhitekturnim vzorcem MVVM in ogrodjem MEF …","https://core.ac.uk/download/pdf/67549907.pdf","https://scholar.google.com/scholar?q=related:PoU-TtUHE6EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"MS Arif, A Musthafa, D Muriyatmoko","Implementasi Pola Arsitektur Model-View-ViewModel (MVVM) pada Sistem Informasi Akademik Universitas Darussalam Gontor Berbasis Mobile",2019,"","researchgate.net","https://www.researchgate.net/profile/Muhammad-Syakir-Arif/publication/339616775_Implementasi_Pola_Arsitektur_Model-View-ViewModel_MVVM_pada_Sistem_Informasi_Akademik_Universitas_Darussalam_Gontor_Berbasis_Mobile/links/5e5c9f5b92851cefa1d4b43a/Implementasi-Pola-Arsitektur-Model-View-ViewModel-MVVM-pada-Sistem-Informasi-Akademik-Universitas-Darussalam-Gontor-Berbasis-Mobile.pdf","https://scholar.google.com/scholar?cites=14903410193609215946&as_sdt=2005&sciodt=2007&hl=en",143,"2023-02-26 07:52:24","PDF","","","",,,,,1,0.25,0,3,4,"… Model-View-ViewModel (MVVM) adalah salah satu dari pola … untuk menerapkan metode MVVM pada SIAKAD UNIDA … coba menunjukkan bahwa penerapan MVVM pada SIAKAD …","https://www.researchgate.net/profile/Muhammad-Syakir-Arif/publication/339616775_Implementasi_Pola_Arsitektur_Model-View-ViewModel_MVVM_pada_Sistem_Informasi_Akademik_Universitas_Darussalam_Gontor_Berbasis_Mobile/links/5e5c9f5b92851cefa1d4b43a/Implementasi-Pola-Arsitektur-Model-View-ViewModel-MVVM-pada-Sistem-Informasi-Akademik-Universitas-Darussalam-Gontor-Berbasis-Mobile.pdf","https://scholar.google.com/scholar?q=related:yk8DBJyM084J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"王鹤琴, 朱珍元","基于 MVVM 模式的 Web 开发研究",2019,"菏泽学院学报","cqvip.com","http://www.cqvip.com/qk/97362a/20192/7001782502.html","https://scholar.google.com/scholar?cites=7863682736566253119&as_sdt=2005&sciodt=2007&hl=en",144,"2023-02-26 07:52:24","","","","",,,,,1,0.25,1,2,4,"… MVVM模式架构可以分离成为View,Model和View Model三层,使数据和界面得到很好的分离,… .js,分析了MVVM模式,详细介绍了前端MVVM模式的开发模式,分析了前端MVVM框架实现的关键…","","https://scholar.google.com/scholar?q=related:PzZnC8lpIW0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"肖小岚, 刘振宇","基于 MVVM 模式的 Extjs 框架在前端界面设计中的应用研究",2016,"电脑知识与技术: 学术版","cqvip.com","http://www.cqvip.com/qk/87339a/20162z/68789083504849544853485155.html","https://scholar.google.com/scholar?cites=5585037751822867440&as_sdt=2005&sciodt=2007&hl=en",145,"2023-02-26 07:52:24","","","","",,,,,1,0.14,1,2,7,"… 下的前端MVVM与MVC设计模式的工作原理以及它们各自优点与不足,并将实现MVVM设计模式 … 信息系统的用户界面设计中的成功实践后提出了使用MVVM模式在Extjs框架下的一种编程实践. …","","https://scholar.google.com/scholar?q=related:8FuMlj4Kgk0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"АА Южаков, ЕА Верещагина","… современных методов разработки высокоорганизованных расширяемых модульных приложений, обзор и анализ существующих библиотек и MVVM …",2015,"… аспирантов и молодых учёных"" Шаг в …","otkritieinfo.ru","http://otkritieinfo.ru/f/sbornikshag9_0.pdf#page=12","https://scholar.google.com/scholar?cites=14973652922752618331&as_sdt=2005&sciodt=2007&hl=en",146,"2023-02-26 07:52:24","","","","",,,,,1,0.13,1,2,8,"Модульные приложения–это приложения, которые можно разделить на ряд функциональных блоков-модулей (Module) и оболочек (Shell), впоследствии интегрированных в …","","https://scholar.google.com/scholar?q=related:W8-o2v8Zzc8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"孙连山, 李云倩","MVVM 框架在 Web 前端的应用研究",2016,"电脑知识与技术: 学术版","cqvip.com","http://www.cqvip.com/qk/87339a/201602x/68789083504849544854485048.html","https://scholar.google.com/scholar?cites=2424888039189860210&as_sdt=2005&sciodt=2007&hl=en",147,"2023-02-26 07:52:24","","","","",,,,,1,0.14,1,2,7,"… 该文将对MVVM框架进行介绍,结合目前备受瞩目的前端Angular JS框架,阐述MVVM在Web前端 的应用,并将其与前端传统开发思维对比,分析MVVM在Web前端开发中具有的优势. …","","https://scholar.google.com/scholar?q=related:ck8B9NLupiEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"СС Ларионов, ИВ Цапко","Использование технологии MVVM в среде разработки Xamarin Studio для мобильного приложения под управлением iOS",2016,"… , аспирантов и молодых ученых, г. Томск, 7 …","core.ac.uk","https://core.ac.uk/download/pdf/80134915.pdf#page=17","https://scholar.google.com/scholar?cites=13817580741445657235&as_sdt=2005&sciodt=2007&hl=en",148,"2023-02-26 07:52:24","","","","",,,,,1,0.14,1,2,7,"… MVVM для разделения представления (пользовательского интерфейса) и модели данных (базы данных проектов на устройстве)[2]. Подробнее о MVVM Шаблон MVVM … MVVM…","","https://scholar.google.com/scholar?q=related:k6IlxXnowb8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"邓成, 孙书会","MVVM 设计模式的前端应用",2019,"电脑知识与技术","cnki.com.cn","https://www.cnki.com.cn/Article/CJFDTotal-DNZS201929108.htm","https://scholar.google.com/scholar?cites=3426444135143044066&as_sdt=2005&sciodt=2007&hl=en",149,"2023-02-26 07:52:24","","","","",,,,,1,0.25,1,2,4,"… 在这个背景下,MVVM的架构模型应运而生(model-view-viewmodel).MVVM的核心是在逻辑代码 … 前后端分离架构的普及以及SPA应用的设计思想都离不开MVVM的流行,这些都带来了前端技术…","","https://scholar.google.com/scholar?q=related:4vPrbcksjS8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"MSS Nakate, BB Meshram, MSS Jain","A Flexible Graphics User Interface Architecture for CNC Mechanical Part Quality Measuring Application based on WPF and MVVM",,"","","","",150,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,3,,"","","https://scholar.google.com/scholar?q=related:fgSsAu_C1oYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"N Gambuli, F Angella, C Bracci","Studies on the respiratory function during the developmental age. 3. Values of the miximum voluntary ventilation per minute (MVVM) in subjects involved …",1968,"Bollettino Della Societa Italiana di …","europepmc.org","https://europepmc.org/article/med/5672151","",151,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,3,55,"… Values of the miximum voluntary ventilation per minute (MVVM) in subjects involved in physical training activities] - Abstract - Europe PMC … Values of the miximum voluntary …","","https://scholar.google.com/scholar?q=related:nzMHN8Y0QLMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"R Steyer","Building Web Applications with Vue. js: MVVM Patterns for Conventional and Single-page Websites",2022,"","Springer","","",152,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,1,"","","https://scholar.google.com/scholar?q=related:C5zXYZtRxUsJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"S Di Mattia","PLUS: Using MEF to Expose Interfaces in Your Silverlight MVVM Apps",2011,"MSDN magazine","","","",153,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,12,"","","https://scholar.google.com/scholar?q=related:G82b2_Kpnr4J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"C Marinos","Build MVVM Applications in F#",2011,"MSDN Magazine-Louisville","","","",154,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,12,"","","https://scholar.google.com/scholar?q=related:dCodMJ-LKwwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"蒲哲, 朱名日","基于 WPF MVVM 的甘蔗种植管理系统",2014,"计算机与现代化","cqvip.com","http://www.cqvip.com/qk/97264x/201402/48641985.html","https://scholar.google.com/scholar?cites=13927631125595955195&as_sdt=2005&sciodt=2007&hl=en",155,"2023-02-26 07:52:24","","","","",,,,,1,0.11,1,2,9,"针对甘蔗种植信息化管理的需求,在模型.视图-视图模型(MVVM)设计模式下,运用Windows Presentation Founda-tion(WPF)技术开发基于农业物联网的甘蔗种植管理系统的后台管理软件,拟…","","https://scholar.google.com/scholar?q=related:-x_Si7fiSMEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"FF Anhar, FT Anggraeny","IMPLEMENTASI CLEAN ARCHITECTURE MVVM DAN REPOSITORY PATTERN UNTUK PENGEMBANGAN APLIKASI ANDROID JUAL BELI BARANG BEKAS …",2022,"Scan: Jurnal Teknologi Informasi …","ejournal.upnjatim.ac.id","http://www.ejournal.upnjatim.ac.id/index.php/scan/article/viewFile/3317/2058","",156,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,2,1,"… MVVM merupakan salah satu desain arsitektur yang sering digunakan dalam pengembangan aplikasi mobile khususnya android. MVVM … Penerapan MVVM terkadang juga diikuti …","http://www.ejournal.upnjatim.ac.id/index.php/scan/article/viewFile/3317/2058","https://scholar.google.com/scholar?q=related:3QD8jbcgMcAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"康吕欣","基于 CM 的 MVVM 设计模式应用研究",2013,"计算机与网络","cqvip.com","http://www.cqvip.com/qk/91321a/201316/46988018.html","https://scholar.google.com/scholar?cites=4904262626472645834&as_sdt=2005&sciodt=2007&hl=en",157,"2023-02-26 07:52:24","","","","",,,,,1,0.10,1,1,10,"针对如何提高软件开发质量问题,分析了Model—View—ViewModel(MVVM)模式的系统架构,介绍 了CM的特点及核心思想,探讨了CM框架的使用方法,该设计模式在某器材管理信息系统案例中…","","https://scholar.google.com/scholar?q=related:ylQg-N9wD0QJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"MK Muharram, Z Ariachandra…","Analisis Pengaruh Arsitektur MVVM dan MVP pada Performa Database GreenDao",2021,"Prosiding Industrial …","jurnal.polban.ac.id","https://jurnal.polban.ac.id/ojs-3.1.2/proceeding/article/view/2813/2204","",158,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,3,2,"… Model View View-model (MVVM) dan Model View Presenter (MVP)… menganalisis pengaruh arsitektur MVVM dan MVP terhadap … dengan arsitektur MVVM lebih baik dari arsitektur MVP. …","https://jurnal.polban.ac.id/ojs-3.1.2/proceeding/article/view/2813/2204","https://scholar.google.com/scholar?q=related:GjyO52YCXSEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"李嘉, 赵凯强, 李长云","Web 前端开发技术的演化与 MVVM 设计模式研究",2018,"电脑知识与技术","cnki.com.cn","https://www.cnki.com.cn/Article/CJFDTotal-DNZS201802095.htm","https://scholar.google.com/scholar?cites=14331461247754250744&as_sdt=2005&sciodt=2007&hl=en",159,"2023-02-26 07:52:24","","","","",,,,,1,0.20,0,3,5,"随着Web 应用的不断深化, 前端开发模式是提高开发质量和开发效率的关键要素. 基于Web 系统 组成, 以计算机技术发展与Web 应用需求为主线, 系统梳理了前端开的演化过程:"" 后端开发为主…","","https://scholar.google.com/scholar?q=related:-Cmr0BKU48YJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"JA Vallejo Bermeo","Estudio comparativo de los patrones para interfaces de usuario MVVM y MVC aplicado el desarrollo del sitio de gestión de ventas para Vidrialum",2014,"","dspace.espoch.edu.ec","http://dspace.espoch.edu.ec/handle/123456789/3559","https://scholar.google.com/scholar?cites=11951588253653559953&as_sdt=2005&sciodt=2007&hl=en",160,"2023-02-26 07:52:24","","","","",,,,,1,0.11,1,1,9,"… MVC y MVVM, llegando a la conclusión que el patrón MVVM presenta … que: que el patrón MVVM presenta mejores condiciones de … VIDRIALUM usando el patrón MVVM y el Framework …","http://dspace.espoch.edu.ec/bitstream/123456789/3559/1/18T00567.pdf","https://scholar.google.com/scholar?q=related:kWrAyDGS3KUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"王浩洋","基于 MVVM 的个体商户管理系统的设计与实现",2015,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10141-1016035154.htm","https://scholar.google.com/scholar?cites=6504629829560545359&as_sdt=2005&sciodt=2007&hl=en",161,"2023-02-26 07:52:24","","","","",,,,,1,0.13,1,1,8,"随着全国城镇化进程进一步深入, 我国的个体经济保持了持续快速发展的态势, 个体商户的数量 不断增加. 而且随着国家和地方优惠政策的实施, 个体工商户在经济发展过程中遇到了“做大, 做强”…","","https://scholar.google.com/scholar?q=related:T7Bd8l0WRVoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"何鹏举, 吴飞","基于 MVC 和 MVVM 的天地图架构模式研究",2015,"海峡科学","cqvip.com","http://www.cqvip.com/qk/93595a/201508/666082073.html","https://scholar.google.com/scholar?cites=9264404145415131553&as_sdt=2005&sciodt=2007&hl=en",162,"2023-02-26 07:52:24","","","","",,,,,1,0.13,1,2,8,"该文研究了基于MVC和MVVM的地理信息系统的架构方式,根据天地图·福建电子地图的现有 功能,分析在此架构基础上程序的组织.在确定新架构以后,分析了从旧架构向新架构重构的过程,使得…","","https://scholar.google.com/scholar?q=related:oREgP3zGkYAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"ИН Чарикова","Проектирование архитектуры приложения с использованием шаблона MVVM на примере интерактивного учебного пособия «Расчет балочной …",2014,"","elib.osu.ru","http://elib.osu.ru/bitstream/123456789/254/1/3093-3096.pdf","https://scholar.google.com/scholar?cites=1548685605938140333&as_sdt=2005&sciodt=2007&hl=en",163,"2023-02-26 07:52:24","PDF","","","",,,,,1,0.11,1,1,9,"ПРОЕКТИРОВАНИЕ АРХИТЕКТУРЫ ПРИЛОЖЕНИЯ С ИСПОЛЬЗОВАНИЕМ ШАБЛОНА MVVM Н … View-View-Model (MVVM). Популярные шаблоны проектирования упрощали …","http://elib.osu.ru/bitstream/123456789/254/1/3093-3096.pdf","https://scholar.google.com/scholar?q=related:rRS0cloJfhUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ASR Barbosa","ANÁLISE COMPARATIVA ENTRE OS PADRÕES MVC, MVP, MVVM E MVI NA PLATAFORMA ANDROID",2022,"","repositorio.ifgoiano.edu.br","https://repositorio.ifgoiano.edu.br/handle/prefix/2611","",164,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,1,"O Android é um sistema operacional que está em crescente evolução. Por esse motivo pesquisas nesta plataforma tem sido de interesse da comunidade desde seu lançamento. Com …","https://repositorio.ifgoiano.edu.br/bitstream/prefix/2611/1/tcc_Adriley%20Samuel%20Ribeiro%20Barbosa.pdf","https://scholar.google.com/scholar?q=related:DABzkQowQ5gJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"DA Maskur","DEVELOPMENT OF IOS AMIKOM ONLINE EXAM APPLICATION USING MVVM ARCHITECTURE",2022,"","Universitas AMIKOM Yogyakarta","","",165,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,1,"","","https://scholar.google.com/scholar?q=related:BrqHgBo7TxEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"E Arribe, R Asrianto","APLIKASI E-MARKETPLACE MENGGUNAKAN ARSITEKTUR MVVM (MODEL-VIEW-VIEWMODEL) BERBASIS ANDROID",2021,"JURNAL FASILKOM","ejurnal.umri.ac.id","https://ejurnal.umri.ac.id/index.php/JIK/article/view/2762","https://scholar.google.com/scholar?cites=6007095692225711947&as_sdt=2005&sciodt=2007&hl=en",166,"2023-02-26 07:52:24","","","","",,,,,1,0.50,1,2,2,"… Mvvm as an architecture in android application development is also applied in the … Mvvm sebagai sebuah aritektur dalam pengembangan aplikasi android juga diterapkan dalam …","https://ejurnal.umri.ac.id/index.php/JIK/article/download/2762/1561","https://scholar.google.com/scholar?q=related:S4_kgrR9XVMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"A ICHSAN, S Samsuryadi, O Arsalan","IMPLEMENTASI ARSITEKTUR MODEL VIEW VIEWMODEL (MVVM) DALAM PEMBANGUNAN APLIKASI ANDROID SISTEM ELEKTRONIK PENGAJUAN ORDER …",2021,"","repository.unsri.ac.id","https://repository.unsri.ac.id/54434/","",167,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,3,2,"… there is also a Model View ViewModel (MVVM) architecture to develop Android … (MVVM), where each layer has its own use. The author implements the Model View ViewModel (MVVM) …","",""
