Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"L Bugnion","MVVM-IOC Containers and MVVM",2013,"","Februar","","https://scholar.google.com/scholar?cites=754757012877437007&as_sdt=2005&sciodt=2007&hl=en",308,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.20,2,1,10,"","","https://scholar.google.com/scholar?q=related:T2hLHIFveQoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"R Vice, MS Siddiqi","MVVM Survival Guide for Enterprise Architectures in Silverlight and WPF, [Verkkokirja]",2012,"Birmingham: Packt Publishing.[Viitattu 23.1. 2019] …","","","https://scholar.google.com/scholar?cites=6050192496175284514&as_sdt=2005&sciodt=2007&hl=en",309,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.18,1,2,11,"","","https://scholar.google.com/scholar?q=related:IgFDHQWa9lMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"L Reyes","Aplicando el patrón de diseno mvvm, Dec 2018",2021,"URl: https://medium. com/@ reyes. leomaris/aplicando …","","","https://scholar.google.com/scholar?cites=10708020122230505648&as_sdt=2005&sciodt=2007&hl=en",310,"2023-02-26 07:52:24","CITATION","","","",,,,,2,1.00,2,1,2,"","","https://scholar.google.com/scholar?q=related:sMBIUZGHmpQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"N Blanco","¿ Qué patron usa Angular? MVC o MVVM| OpenWebinars",2018,"","16-10-2018","","https://scholar.google.com/scholar?cites=399735791038209194&as_sdt=2005&sciodt=2007&hl=en",311,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.40,2,1,5,"","","https://scholar.google.com/scholar?q=related:qpzXhJUljAUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"A Chamorro","Arquitecturas y patrones de diseño en Flutter-Capítulo 1-MVVM",,"Medium","","","https://scholar.google.com/scholar?cites=18236082870817788908&as_sdt=2005&sciodt=2007&hl=en",312,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.00,2,1,,"","",""
2,"DC Lee, KM Seo, HM Park, BS Kim","Simulation testing of maritime cyber-physical systems: application of model-view-viewmodel",2022,"Complexity","hindawi.com","https://www.hindawi.com/journals/complexity/2022/1742772/","https://scholar.google.com/scholar?cites=639826783521018359&as_sdt=2005&sciodt=2007&hl=en",2,"2023-02-26 08:01:38","HTML","","","",,,,,2,2.00,1,4,1,"From the perspective of the system of systems development, system-level functional testing is required for designing subsystems. This study utilizes modeling and simulation techniques …","https://www.hindawi.com/journals/complexity/2022/1742772/","https://scholar.google.com/scholar?q=related:9xGN1REf4QgJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"NOA Razrabotka graficheskogo pol'zovatel","skogo interfeisa v sootvetstvii s patternom Model-View-Viewmodel na platforme Windows",2014,"","… to Model-View-Viewmodel pattern …","","https://scholar.google.com/scholar?cites=15190079487776904749&as_sdt=2005&sciodt=2007&hl=en",44,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.22,2,1,9,"","","https://scholar.google.com/scholar?q=related:LdbjStAAztIJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"A Developers","Descripción general de ViewModel",,"… . android. com/topic/libraries/architecture/viewmodel","","","https://scholar.google.com/scholar?cites=12206887753311299847&as_sdt=2005&sciodt=2007&hl=en",46,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:B6kvnbyTZ6kJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"A Developers","ViewModel",,"… . android. com/topic/libraries/architecture/viewmodel","","","https://scholar.google.com/scholar?cites=2540017553589297310&as_sdt=2005&sciodt=2007&hl=en",47,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:nmDy5IH0PyMJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"J Gossman","Tales from the Smart Client: Introduction to Model/View/ViewModel pattern for building WPF apps",2005,"","","","https://scholar.google.com/scholar?cites=11938974872948134984&as_sdt=2005&sciodt=2007&hl=en",48,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.11,2,1,18,"","","https://scholar.google.com/scholar?q=related:SFRjPGTCr6UJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"J Gossman","Introduction to Mode/Niew/ViewModel pattern for building WPF apps-Tales from the Smart Client-Site Home-MSDN Blogs",2005,"Tales from the Smart Client","","","https://scholar.google.com/scholar?cites=5532360488428316861&as_sdt=2005&sciodt=2007&hl=en",49,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.11,2,1,18,"","","https://scholar.google.com/scholar?q=related:vSgtco3kxkwJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"J GOSSMAN","Introduction to Model/View/ViewModel pattern for building WPF apps. Blog. 2005",2009,"Letzter Aufruf am","","","https://scholar.google.com/scholar?cites=8205596950277992962&as_sdt=2005&sciodt=2007&hl=en",52,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.14,2,1,14,"","","https://scholar.google.com/scholar?q=related:AjJZf_Mi4HEJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"J Gossman","Introduction to Model/View/ViewModel Pattern for Building WPF Apps. 2005. MSDN Blogs",2011,"","","","https://scholar.google.com/scholar?cites=6844595765812669018&as_sdt=2005&sciodt=2007&hl=en",53,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.17,2,1,12,"","","https://scholar.google.com/scholar?q=related:WipotJXj_F4J:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"S Josh","WPF Apps with the Model-View-ViewModel Design Pattern",2009,"MSDN magazine","","","https://scholar.google.com/scholar?cites=16954982719670485706&as_sdt=2005&sciodt=2007&hl=en",54,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.14,2,1,14,"","","https://scholar.google.com/scholar?q=related:yoLYwvMyTOsJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"F Muntenescu","Android Architecture Patterns Part 3: Model-View-ViewModel.[online] Medium",2016,"","","","https://scholar.google.com/scholar?cites=15245510841581989825&as_sdt=2005&sciodt=2007&hl=en",55,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.29,2,1,7,"","","https://scholar.google.com/scholar?q=related:wW_cE1bvktMJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"J Smith","„WPF-Anwendungen mit dem Model-View-ViewModel-Entwurfsmuster,“2 2009",,"","","","https://scholar.google.com/scholar?cites=6303309003684939646&as_sdt=2005&sciodt=2007&hl=en",83,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:focpeiTaeVcJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"K Thramboulidis","The 3+ 1 SysML view-model in model integrated mechatronics. J Softw Eng Appl 03: 109–118",2010,"","","","https://scholar.google.com/scholar?cites=17208732874752647769&as_sdt=2005&sciodt=2007&hl=en",239,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.15,2,1,13,"","","https://scholar.google.com/scholar?q=related:WeI3sl-z0e4J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"M Ozkaya, I Fidandan","MVCLang: A Software Modeling Language for the Model-View-Controller Design Pattern.",2020,"ICSOFT","scitepress.org","https://www.scitepress.org/Papers/2020/95714/95714.pdf","https://scholar.google.com/scholar?cites=13238487999135558720&as_sdt=2005&sciodt=2007&hl=en",272,"2023-02-26 08:06:35","PDF","","","",,,,,2,0.67,1,2,3,"The Model-View-Controller (MVC) software design pattern promotes separating software systems into the model, view, and controller elements. The views represent the user-interfaces, …","https://www.scitepress.org/Papers/2020/95714/95714.pdf","https://scholar.google.com/scholar?q=related:QCy_17GOuLcJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"T HUBER, C PLETZ","Das Model View View Model-Pattern für WPF-Anwendungen",2007,"dot. net magazin","","","https://scholar.google.com/scholar?cites=11074507175098430671&as_sdt=2005&sciodt=2007&hl=en",350,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.13,1,2,16,"","","https://scholar.google.com/scholar?q=related:z7RBupmNsJkJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"Waseem Sheikh, Nadeem Sheikh","A Model-View-ViewModel (MVVM) Application Framework for Hearing Impairment Diagnosis - Type Dependency Architecture",2019,"","","","",25,"2023-02-26 08:28:03","","10.1109/IETC47856.2020.9249181","","",,,,,2,0.50,1,2,4,"Around 466 million people worldwide (over 5% of the world's population) have disabling hearing loss, and out of these 34 million are children. Estimates suggest that by 2050, over 900 million people worldwide will have disabling hearing loss. The annual global cost of unaddressed hearing loss amounts to US$ 750 billion. Early detection of hearing loss can reduce its impact on an individual's life in addition to saving a huge cost. This paper, the second in a series of three papers, presents the type dependency architecture of an open-source application framework for hearing impairment diagnosis. The framework is built using the Model-View-ViewModel (MVVM) pattern which separates the development of graphical user interface (GUI) from the development of business and back-end logic. Some of the benefits of the MVVM pattern include reusable components, independent development of GUI and business or back-end logic, flexibility to modify GUI without having to change business or back-end logic, ease of unit testing, and reduced maintenance overhead. The proposed framework along with the open-source code makes it possible to easily extend the application functionality thus enabling other researchers and practitioners to develop their own versions of hearing loss diagnosis applications. The proposed software was evaluated by an otolaryngologist and found to be very beneficial in assisting a clinician to reach a hearing impairment diagnosis conclusion more methodically, swiftly and accurately.","",""
2,"Nian Li, Bo Zhang","The Research on Single Page Application Front-end development Based on Vue",2021,"","","","",105,"2023-02-26 08:28:03","","10.1088/1742-6596/1883/1/012030","","",,,,,2,1.00,1,2,2,"‘Vuejs’ is a popular front-end framework, which uses MVVM (Model View View-Model) design pattern to support data-driven and component-based development. This paper discusses the basic working principle and development mode of Vue, and on this basis, uses SPA (Single Page Application) to design and implement a mobile mall front-end page based on Vue. This research fully demonstrates the advantages of front-end and back-end separation technology in Web development, and provides a powerful front-end support for full stack development.","",""
2,"Jinhe Yu, Jiayin Xu","Design and Implementation of Warehouse Management System Based on Web Technology",2018,"","","","",138,"2023-02-26 08:28:03","","10.1109/ICMCCE.2018.00147","","",,,,,2,0.40,1,2,5,"With the continuous improvement of warehouse management process and the popularization of warehouse management system, the efficiency of warehouse management has been greatly improved. At the same time, the inefficiencies caused by poor communication between the owner and the warehouse during the storage and retrieval of goods become more and more prominent. Owners can't get the status of goods in real time, and it still needs to communicate with the warehouse side by phone frequently when purchasing or withdrawing goods, which causes great human resource waste in both sides. To solve this problem, this paper proposes a set of logistics management system based on MVVM framework, which binds the owner and the warehouse through warehouse bills, effectively improving the operational efficiency.","",""
2,"Luo Zhi-yong","Architecture design of plug-in WebGIS using RIA technology",2012,"","","","",190,"2023-02-26 08:28:03","","","","",,,,,2,0.18,2,1,11,"This article discussed MVVM design pattern and MEF plug-in solution,which constituted key technologies of plug-in WebGIS architecture design.The architecture solution discussed in this article was practiced in Sichuan Province Geological Hazard Information Management System,and obtained good results.Facts have proved that plug-in architecture pattern provides effective support for the development of complicated and flexible WebGIS software.In RIA web application development,plug-in architecture pattern considers function modules as independent plug-in components,which can been developed separately and deployed to any Website.By on-demand asynchronous loading,the main web framework can load plug-in components dynamically and extend new functions expediently without modifying or recompiling the original application.Loosely coupled architecture pattern reduces the difficulty of software design,and increases the efficiency of system development and maintenance,and assures the flexibility,efficiency and stability of system.Plug-in architecture pattern has already become a kind of important design pattern for the development of WebGIS system.","",""
2,"A. Andrzejczak, Paweł Łęczycki, M. Wojtera, P. Pietrzak, B. Pękosławski, A. Napieralski","Architecture of Wireless Vehicle Weight Measurement System for Structural Health Monitoring in Civil Engineering Application",2015,"","","","",225,"2023-02-26 08:28:03","","10.1155/2015/202545","","",,,,,2,0.25,0,6,8,"The following paper describes architecture of the Wireless Vehicle Weight Measurement System (WVWMS). The challenge was to design a road scale system enabling multipoint vehicle weight with the single network sink. The proposed platform is capable of weight measurement based on electrical strain gauge weight pads and in-node data processing. Communication is wireless, with mesh networking. The developed vehicle weight measurement is one of subsystems applied in the TULCOEMPA project. It is required to cooperate with Structural Health Monitoring and Truck Recognition Systems. Due to the absence of mains line, all installations are powered by Hybrid Power System. The authors propose Energy Harvesting Controller cooperating with both solar panels and wind generators. The controller enables efficient energy harvesting from both power sources as well as monitoring of generated and consumed power levels. Next challenge was a design of vehicle weight data acquisition software architecture. The solution includes application of modern architectural concepts in software design, Representational State Transfer (REST), Model-View-View Model (MVVM) paradigm, and cloud computing. Communication between vehicle weight measurement modules and server application is described.","",""
2,"John H. Adams","Learning Kendo UI Web Development",2013,"","","","",229,"2023-02-26 08:28:03","","","","",,,,,2,0.20,2,1,10,"An easy-to-follow practical tutorial to add exciting features to your web pages without being a JavaScript expert with this book and ebook Overview Learn from clear and specific examples on how to utilize the full range of the Kendo UI tool set for the web Add powerful tools to your website supported by a familiar and trusted name in innovative technology Learn how to add amazing features with clear examples and make your website more interactive without being a JavaScript expert In Detail Creating useful and attractive web sites for todays audiences requires more JavaScript programming than ever before. JavaScript, however, isnt easy and staying up to date with recent trends makes it even harder. You need a way to integrate the latest technology into your web site without having to start from the beginning. ""Learning Kendo UI Web Development"" shows you how to add the latest web features to your site without doing all of the work yourself. The experts at Telerik have created a fully supported code library that lets you focus on what makes your sites special while letting them focus on how that translates into cutting edge JavaScript code. This book will take you on a survey through Kendo UI for the web from the basic widgets that wrap input fields to the full page scaffolding widgets for setting up your site. Kendo UI for the web is a rich framework of JavaScript widgets and tools that will add immediate value to your web sites. Learn the full spectrum of what Kendo UI has to offer in specialized widgets that gather input from users by displaying calendars, sliders, or date pickers all the way up to widgets that structure your web pages through data-driven models in accordions, tabs, list views, and tree views. ""Learning Kendo UI Web Development"" is the perfect companion for navigating the broad features offered by Telerik in JavaScript web development. What you will learn from this book Leverage data source objects and JavaScript templates with the TabStrip and Grid widgets Guide users in date selection with the Calendar widget Create fast and fluid word wheels with the AutoComplete widget and date selection with the Calendar widget Take advantage of the powerful MVVM JavaScript architectural pattern Take full HTML input from users with a graphical editor Structure your site with the Menu and ListView widgets Build interactive accordions with the PanelBar widget and a fun way to select numbers with the Slider widget Organize your data with the Splitter and TreeView widgets and Customize pop-up windows and file uploads with the Window and Upload widgets Approach A practical tutorial with step-by-step example based approach. Who this book is written for This book is for web developers who want to take advantage of cutting edge JavaScript and HTML 5 web site features, but who dont have the time or the knowledge to write all of that code by hand. The reader should be familiar with basic HTML 5 and JavaScript but does not need to be an expert.","",""
